cons_pct,threatF4,bldg_dens,threatF1,avg_parcsz,threatF2,pop_chg,threatF3,threat,ThreatF5,F1raw,F1rcl,F2raw,F2rcl,F3raw,F3rcl,F4raw,F4rcl,F5raw,F5rcl,F6raw,F6rcl,F7raw,F7rcl,F8raw,F8rcl,F9raw,F9rcl,F10raw,F10rcl,F11raw,F11rcl,Fwght,Fwghtrcl,threatrcl,OBJECTID,ACRES,Shapearea,Shapelen
0,1,8,7,29.94400024,7,6.88374996,6,6.2,10,103.57199859,3,0.18203042,3,0,0,0,0,315.18662123,3,0,10,3.61309752,10,5.54081259,7,0,0,2.54630097,4,0,0,3.25,4,6,2181,315.18661058,1275520.06137732,8983.46096685466
96.30018818,10,5,9,27.9496994,7,8.98303985,5,8.2,10,330.14199829,1,0.15552817,2,1,1,0,0,26.1120985,1,0,10,0,0,70.88591518,10,0,0,36.59545018,10,0,0,2.6,3,8,2182,26.11209636,105672.32755921,2149.86228853477
0,1,10.39999961,6,27.9496994,7,8.98303985,5,5.8,10,287.12200927,1,0.19486956,3,1,1,0,0,32.71724501,1,0,10,0,0,0,0,0,0,0,0,0,0,1.7,2,6,2183,32.71724337,132402.5160748,1506.44672127485
3.60940562,3,4.27531003,10,32.84069824,8,7.34061002,6,5.8,2,5.07967996,10,8.42333277,8,3,3,56.69084497,7,14585.0440295,8,0.77185039,2,0.19705185,5,2.07773592,5,0,0,4.31573273,6,0,0,5.85,7,6,2184,14585.04387373,59023814.5664883,157970.875464977
34.68391177,8,4,10,44.74259948,10,4.41938018,8,9.2,10,565.53100585,1,0.17141642,3,0,0,0,0,28.77962573,1,0,10,1.10946543,8,36.36350276,10,0,0,44.04893974,10,99,10,3.5,4,10,2185,28.77962853,116467.49045672,2058.65662495128
0,1,52.01459884,1,10.03439998,2,5.43238019,7,3.2,5,134.82000732,3,0.47058098,4,5,4,0,0,284.47106949,3,0.31902013,5,0,0,0.11721402,2,0,0,0.11721402,2,0,0,2.4,3,3,2186,284.47107194,1151218.18937788,7490.80545165759
0,1,43.84619903,1,10.03439998,2,5.43238019,7,4.2,10,89.37550354,4,0.31576654,4,0,0,0,0,53.01500779,1,0,10,0.21824008,5,0.40196164,2,0,0,10.00893939,8,0,0,2.9,3,4,2187,53.01501177,214544.99906475,2651.85763854366
0,1,11.33329963,5,14.48680019,3,9.87254047,5,4,6,41.20000076,6,0.46357671,4,0,0,0,0,221.35714456,2,0.2243614,6,0,0,1.04026459,3,0,0,0.07054662,2,99,10,2.95,3,4,2188,221.35714277,895804.15810594,6920.48477529475
3.3147723,3,6,8,44.74259948,10,4.41938018,8,7.8,10,462.21301269,1,0.75392538,5,0,0,0,0,126.57882994,2,0,10,0.09353854,4,9.47469652,8,0,0,9.47469652,8,0,0,2.95,3,8,2189,126.57883069,512248.402931535,6859.53311552882
0,1,27.47730064,2,10.03439998,2,5.43238019,7,4.4,10,68.30210113,5,1.53803283,6,0,0,0,0,258.22501802,3,0,10,0,0,0.45351918,3,0,0,17.73981481,9,0,0,3.4,4,4,2190,258.22501797,1045003.7524434,9703.81519349019
0.28774344,2,4,10,44.74259948,10,4.41938018,8,8,10,626.37799072,1,0.19229923,3,0,0,0,0,32.28570465,1,0,10,0,0,0,0,3,9,0,0,99,10,2.55,3,8,2191,32.28570634,130656.14068276,2278.87746738818
0,1,4.20968008,10,44.74259948,10,4.41938018,8,7.8,10,392.51501464,1,0.20930997,3,1,1,0,0,126.53004171,2,0,10,0,0,0,0,0,0,0,0,0,0,1.85,2,8,2192,126.5300488,512050.98884544,4743.97937223346
18.63982022,6,59.38460159,1,14.16870021,3,6.25176,6,5.2,10,197.09300231,2,0.17133428,3,0,0,0,0,28.76583537,1,0,10,0,0,24.10428868,9,0,0,66.81481609,10,0,0,2.7,3,5,2193,28.76584012,116411.690503,1892.79331598462
20.57336929,7,5.78177022,9,24.75410079,6,11.40950012,4,5.6,2,69.06659698,5,2.38548187,6,2,2,44.59706887,6,4130.47414671,6,0.79605001,2,0.45696448,7,1.97784315,5,0,0,2.15597911,4,0,0,4.35,5,6,2194,4130.47409767,16715502.4916519,64882.8198534901
41.84034698,8,7.14063978,7,14.48680019,3,9.87254047,5,6.4,9,19.91469955,9,0.97180432,5,0,0,63.45349959,8,1682.68418092,5,0.00323292,9,0.04198054,3,0.06091457,2,0,0,2.34547162,4,100,10,5.65,7,6,2195,1682.68419153,6809608.56580741,16816.8255547029
0,1,3.71875,10,32.08369827,8,3.62504005,8,5.8,2,71.51560211,5,0.25990227,3,0,0,0,0,450.02213231,3,1.17626214,2,0,0,1.0257051,3,0,0,3.90508793,6,0,0,2.15,2,6,2196,450.02212473,1821182.21041075,12292.060687267
0,1,14.04209995,4,27.92510032,7,8.87856006,5,5.4,10,283.42800903,1,1.119679,5,1,1,0,0,187.98631782,2,0,10,0,0,5.9037488,7,0,0,5.9037488,7,0,0,2.75,3,5,2197,187.98631228,760756.65820232,7360.07353520616
0,1,7.75093984,7,24.39559936,6,8.63809013,5,5.4,8,59.64450073,5,0.61240767,5,0,0,48.87939787,6,1060.38703937,5,0.09246435,8,0.03937241,3,0.04227701,2,0,0,5.40041304,7,0,0,4.3,5,5,2198,1060.38702077,4291251.19025403,20963.2671404836
0,1,7.78332996,7,30.69569969,8,7.85321998,6,6.4,10,21.41069984,8,0.06452018,1,0,0,0,0,111.71704013,2,0,10,0,0,0.2227055,2,0,0,28.04342109,10,0,0,3.2,4,6,2199,111.71704685,452104.65696955,4678.22294515977
0,1,45.55559921,1,10.03439998,2,5.43238019,7,4.2,10,94.42859649,4,0.34252205,4,0,0,0,0,57.50707083,1,0,10,6.72925945,10,9.83635563,8,0,0,6.17106722,7,0,0,3.4,4,4,2200,57.50706912,232723.78290011,2947.35681212763
0,1,55.28850173,1,10.03439998,2,5.43238019,7,2.4,1,110.29000091,3,0.65526723,5,0,0,0,0,110.01481208,2,3.0163211,1,0.05272017,3,0.20842647,2,0,0,0,0,0,0,1.6,2,2,2201,110.01481087,445215.92479181,4285.71753764023
0,1,10.84619998,5,27.72929954,7,8.04771041,6,5.8,10,299.85699462,1,0.16667095,3,0,0,0,0,27.98289375,1,0,10,0,0,0.436338,3,0,0,0,0,0,0,1.75,2,6,2202,27.98289711,113243.21989167,2579.9926506346
6.127513,4,5.27300977,9,30.38509941,8,6.67691993,6,6.8,7,28.24979972,8,0.75298259,5,2,2,0,0,1303.79323408,5,0.13611974,7,2.89049666,9,3.11840857,6,0.91013002,3,2.93995082,5,0,0,4.5,5,7,2203,1303.79321176,5276285.03764678,29535.5219459223
12.37038069,5,7,8,44.74259948,10,4.41938018,8,8.2,10,482.39801025,1,0.13794591,2,0,0,0,0,23.16016031,1,0,10,0.23100012,5,0,0,0,0,0,0,0,0,1.75,2,8,2204,23.16016222,93726.2261396,1503.87696246275
0,1,26,2,10.03439998,2,5.43238019,7,4.4,10,58.16460037,5,0.41611637,4,0,0,0,0,69.8630454,1,0,10,0.05868624,3,0.29071163,2,0,0,3.11466525,5,0,0,2.8,3,4,2205,69.86304277,282726.83425732,4353.46740018357
0,1,6,8,44.74259948,10,4.41938018,8,7.4,10,435.57598877,1,0.22747095,3,0,0,0,0,38.19079215,1,0,10,1.87767773,9,0.13720584,2,0,0,0.2429905,2,0,0,2.25,2,8,2206,38.19079204,154553.27027751,2135.10593057621
0,1,4.26963996,10,30.99230003,8,5.28722,7,6.8,8,78.86370086,4,1.08522982,5,0,0,52.0590056,7,1879.08103257,5,0.05555055,8,0.20306734,5,3.96767349,6,0,0,2.18632827,4,0,0,4.45,5,7,2207,1879.08101268,7604401.48196866,32200.4431910316
0,1,6,8,44.74259948,10,4.41938018,8,7.4,10,523.09698486,1,0.1897151,3,0,0,0,0,31.85184615,1,0,10,0,0,29.02839589,9,0,0,29.02839589,10,99,10,3.05,3,8,2208,31.85184921,128900.37616136,2360.33533376061
68.7016303,10,15.30770015,4,27.17830085,7,5.70938014,7,7.6,10,306.40200805,1,0.17077338,3,1,1,0,0,28.67166312,1,0,10,0,0,0,0,0,0,0,0,0,0,1.7,2,8,2209,28.67166371,116030.57055608,1933.76611611574
0,1,34,2,27.17830085,7,5.70938014,7,5.4,10,272.9710083,1,0.13520561,2,0,0,0,0,22.70008269,1,0,10,0,0,9.06428415,8,0,0,9.06428415,8,0,0,2.3,2,5,2210,22.70008141,91864.33770134,1711.18015630383
2.35276418,3,4,10,44.74259948,10,4.41938018,8,8.2,10,625.60302734,1,0.41261959,4,2,2,0,0,69.27596103,1,0,10,0,0,0,0,2.99047994,9,0.80558969,2,100,10,2.95,3,8,2211,69.27596324,280350.99817758,5134.16976581467
55.04570845,9,10.2031002,6,18.21439933,4,7.34334993,6,5.8,4,88.0895996,4,1.77775443,6,4,3,47.7056731,6,1278.34125449,5,0.4751157,4,1.55700208,9,3.20164117,6,0,0,2.53468468,4,0,0,4.5,5,6,2212,1278.34125134,5173284.19613304,19253.6959326462
0.00014651,2,4,10,44.74259948,10,4.41938018,8,8,10,672.3449707,1,0.40653228,4,2,2,0,0,68.25394433,1,0,10,0,0,21.91844024,9,3,9,0,0,99,10,3.3,4,8,2213,68.25394924,276215.03769644,2102.39369287476
0,1,18.96549987,3,10.03439998,2,5.43238019,7,4.2,8,41.76150131,6,0.34351241,4,0,0,0,0,57.67334524,1,0.02885214,8,0.00485492,2,23.39035466,9,0,0,9.5500616,8,0,0,3.2,4,4,2214,57.67334153,233396.66616968,2868.65980988805
6.87206049,4,3.53336,10,37.1352005,9,5.73789978,7,6.4,2,2.70559,10,2.91469336,7,4,3,47.59081551,6,5046.80656118,7,1.23874611,2,0.14309444,4,1.22337956,4,0,0,3.83828303,6,0,0,5.35,7,6,2215,5046.80654002,20423783.1541556,66052.2294876908
18.44280347,6,3.41182994,10,35.40140151,9,6.23695993,6,6.6,2,19.58839988,9,2.0845465,6,0,0,40.4517895,6,3609.40299036,6,1.3436017,2,0.20630835,5,0.88721597,3,0,0,3.89485796,6,0,0,4.65,6,7,2216,3609.40300271,14606794.1496776,51585.6933906959
0,1,33.82350158,2,10.03439998,2,5.43238019,7,4.4,10,74.28769683,4,0.19770501,3,0,0,0,0,33.19329673,1,0,10,0,0,8.74333159,8,0,0,0,0,0,0,2.45,3,4,2217,33.19329713,134329.04500688,2143.1336365643
18.84326607,6,8.10702037,7,30.69569969,8,7.85321998,6,5.8,2,26.93770027,8,0.65993761,5,0,0,25.50250528,4,1142.68538246,5,0.78943864,2,0.03112842,2,0.06316699,2,0,0,0.89114993,2,0,0,3.55,4,6,2218,1142.68537844,4624302.15972324,25665.5394493493
0,1,43.80490112,1,10.03439998,2,5.43238019,7,4.2,10,88.74739837,4,0.50694677,4,0,0,0,0,85.11283807,1,0,10,0,0,6.95829223,7,0,0,5.61701396,7,0,0,2.85,3,4,2219,85.11283744,344440.81058694,3908.67131880198
41.84513207,9,5.15999984,9,44.74259948,10,4.41938018,8,7.4,1,563.10797119,1,0.61289671,5,5,4,0,0,102.90109711,2,1.71100216,1,0,0,0,0,0,0,0,0,100,10,1.95,2,8,2220,102.90109921,416427.63993584,4372.02534792814
0,1,7.71642017,7,30.69569969,8,7.85321998,6,6.4,10,19.34320068,9,0.29754241,4,0,0,0,0,142.07603001,2,0,10,0.00168923,2,1.12397566,4,0,0,0,0,0,0,3.35,4,6,2221,142.07603018,574963.595079,6462.91989974164
7.52770429,4,5.83870983,9,27.17830085,7,5.70938014,7,7.4,10,336.43399047,1,0.36009674,4,1,1,0,0,60.45773954,1,0,10,0,0,75.15282632,10,0,0,49.4531225,10,0,0,2.8,3,8,2222,60.45773965,244664.77067836,3586.73329606661
0,1,57.58000183,1,10.03439998,2,5.43238019,7,4.2,10,118.2990036,3,0.57740316,5,0,0,0,0,96.94197582,1,0,10,0,0,2.81683963,5,0,0,0,0,0,0,2.35,3,4,2223,96.94198179,392311.85088464,3222.2726261749
0,1,31.36000061,2,27.17830085,7,5.70938014,7,5.4,10,275.11499023,1,0.2869718,4,0,0,0,0,48.18057126,1,0,10,30.33691717,10,10.57999078,8,0,0,16.70781352,9,0,0,3.05,3,5,2224,48.18057301,194980.6412495,2270.9846876077
0,1,7.09828996,7,16.14220047,4,9.66631031,5,5.4,10,55.18019866,6,0.26924631,3,0,0,0,0,466.20138516,3,0,10,0.11964786,4,0,0,0,0,8.90011941,8,0,0,3.25,4,5,2225,466.20136827,1886657.54796108,12268.1280389442
35.57295968,8,4.12727022,10,32.08369827,8,3.62504005,8,8.8,10,85.52570343,4,0.19171629,3,0,0,0,0,331.95775963,3,0,10,0.11393015,4,0.37140267,2,0,0,6.53654248,7,0,0,3,3,9,2226,331.95776582,1343390.79016523,7939.5994827643
40.12130647,8,50.08330154,1,10.03439998,2,5.43238019,7,3.8,1,229.31100463,2,0.16208219,2,0,0,0,0,27.21247376,1,3.84294352,1,0,0,7.96693464,7,0,0,0,0,0,0,1.1,1,4,2227,27.21247725,110125.42884884,1991.24355025394
0,1,4.59252977,9,32.08369827,8,3.62504005,8,5.8,3,50.54600143,6,0.65382627,5,0,0,0,0,1132.10356709,5,0.64384215,3,0.01263135,2,0.42883002,3,0,0,2.7773572,5,0,0,2.95,3,6,2228,1132.10355523,4581478.86922507,32741.5996018406
0,1,4.43281984,10,36.43579864,9,5.44534015,7,5.8,2,19.25670051,9,2.6664594,7,1,1,35.24052769,5,4616.98818498,6,0.95247547,2,0.15069997,5,1.30948569,4,0,0,3.03598091,5,0,0,4.7,6,6,2229,4616.98814587,18684362.8676285,85078.1975836677
0.70998221,2,10.80280017,5,27.17830085,7,5.70938014,7,6.2,10,321.48800659,1,0.79847918,5,0,0,0,0,134.05910324,2,0,10,0.05281252,3,0.33761228,2,0,0,0,0,0,0,2.2,2,6,2230,134.05909659,542520.0860976,4856.06678976722
0,1,7.21347999,7,30.69569969,8,7.85321998,6,6.4,10,14.45730018,9,0.10454254,1,0,0,0,0,181.01595616,2,0,10,0.37532602,6,16.54201134,9,0,0,16.54201134,9,0,0,3.95,5,6,2231,181.0159499,732548.48961483,4924.90929007068
0,1,45.36840057,1,10.03439998,2,5.43238019,7,3.6,7,113.12599945,3,0.22054509,3,0,0,0,0,37.02798726,1,0.19012645,7,0,0,1.42767684,4,0,0,1.42767684,3,0,0,1.95,2,3,2232,37.02798684,149847.54577108,2518.8117023289
19.2376645,7,4.71582984,9,30.69569969,8,7.85321998,6,6.6,3,1.32235002,10,2.57822345,7,0,0,49.53646439,6,4464.20717929,6,0.76016543,3,0.07569093,3,2.40776459,5,0,0,3.64724291,5,0,0,4.95,6,7,2233,4464.20715112,18066077.6446861,60961.5880396789
0,1,7,8,29.94400024,7,6.88374996,6,4.6,1,96.54630279,4,0.39925877,4,0,0,0,0,190.64543012,2,2.63324434,1,0.22848698,5,3.11001422,6,0,0,8.0914187,8,0,0,2.35,3,4,2234,190.64543094,771517.77270612,6729.97427134089
0,1,7,8,29.94400024,7,6.88374996,6,6,8,143.72000122,2,0.56527984,5,0,0,0,0,269.92022999,3,0.04173084,8,2.36643989,9,7.12125208,7,0,0,4.16312626,6,0,0,3.15,4,6,2235,269.92024582,1092332.84967658,8806.95951554465
0,1,4,10,44.74259948,10,4.41938018,8,7.8,10,673.44299316,1,0.30164999,4,0,0,0,0,50.64493696,1,0,10,0,0,0,0,3,9,0,0,0,0,2.15,2,8,2236,50.64494055,204953.62275982,1907.42564601819
0,1,4,10,31.1270008,8,5.08205986,7,6.4,6,113.90499877,3,0.24268603,3,0,0,0,0,420.21211479,3,0.29166222,6,0.2623199,6,0.52092738,3,0,0,5.48827584,7,0,0,2.6,3,6,2237,420.21211282,1700544.88971464,9490.86871137898
0,1,25.07500076,2,10.03439998,2,5.43238019,7,4.4,10,68.98020172,5,0.46242031,4,0,0,0,0,77.63715531,1,0,10,0,0,16.28563018,9,0,0,0,0,0,0,2.75,3,4,2238,77.63716096,314187.70021992,3929.16241960785
16.38668484,6,5.15757989,9,43.47029876,10,4.51281976,8,8.4,9,407.42999267,1,1.62268213,6,19,6,42.58768714,6,980.92812278,4,0.00097866,9,0.06465305,3,1.81369048,4,0,0,4.34899143,6,0,0,4.4,5,9,2239,980.92812111,3969691.1455963,20240.7310407369
0,1,7.03157997,8,30.12800025,7,6.78574991,6,6.4,10,66.6705017,5,0.55137245,5,0,0,29.69700822,4,954.70425117,4,0,10,2.07757533,9,2.62263417,5,0,0,3.90098608,6,0,0,4.45,5,6,2240,954.70426506,3863566.54083938,20723.1008929173
0,1,26.33329963,2,14.48680019,3,9.87254047,5,4.2,10,95.75810241,4,0.17110784,3,0,0,0,0,28.24757725,1,0,10,0,0,7.03040824,7,0,0,7.03040824,7,0,0,2.75,3,4,2241,28.24757273,114314.32840576,2500.79361550181
49.3194207,9,4.54545021,9,44.74259948,10,4.41938018,8,9.2,10,596.43200683,1,0.12357875,2,0,0,0,0,20.74801336,1,0,10,7.54144491,10,7.68121733,7,0,0,54.00883353,10,0,0,2.85,3,10,2242,20.74801887,83964.58931215,1229.53582972072
0,1,7.07692003,7,29.94400024,7,6.88374996,6,5,4,123.35700225,3,0.61489718,5,3,3,0,0,293.61242911,3,0.56891324,4,0.52800898,7,3.31198513,6,0,0,2.41581053,4,0,0,2.95,3,5,2243,293.61241233,1188212.02939192,11001.6958612273
0,1,6.03101015,8,33.6697998,8,4.89898014,7,5.2,2,26.9810009,8,0.15605129,2,0,0,0,0,270.20362583,3,0.90006194,2,1.44309684,9,4.07644418,6,0,0,5.85585036,7,0,0,3.15,4,5,2244,270.20363111,1093479.67383007,12086.7494843404
8.76522578,5,18.43709945,3,14.48680019,3,9.87254047,5,3.8,3,71.64969635,5,1.22829658,6,0,0,29.76768178,4,883.23908426,4,0.67011527,3,0.09508184,4,0.24192769,2,0,0,2.20939498,4,0,0,3.35,4,4,2245,883.23906274,3574355.9709964,17630.3414795579
0,1,48,1,10.03439998,2,5.43238019,7,4.2,10,159.31100463,2,0.17910448,3,0,0,0,0,30.07039787,1,0,10,0,0,24.29924615,9,0,0,24.29924615,10,0,0,2.7,3,4,2246,30.07040049,121691.08011823,2100.59284093275
38.58388457,8,5,9,44.74259948,10,4.41938018,8,9,10,584.44702148,1,0.30954315,4,0,0,0,0,51.97014303,1,0,10,0,0,4.04174373,6,0,0,16.84659592,9,99,10,2.95,3,9,2247,51.97014491,210316.55600216,3350.96758957923
0,1,45.66669845,1,10.03439998,2,5.43238019,7,4.2,10,198.52099609,2,0.15422197,2,1,1,0,0,25.8927977,1,0,10,0,0,0,0,0,0,0,0,0,0,1.75,2,4,2248,25.89279641,104784.84860048,1574.09586384917
0,1,53.9667015,1,10.03439998,2,5.43238019,7,4.2,10,170.0980072,2,0.36979015,4,6,4,0,0,62.08519604,1,0,10,0,0,66.16375982,10,0,0,54.55110422,10,0,0,3.25,4,4,2249,62.08519678,251250.8823383,3947.2758544095
0,1,5.08333015,9,44.74259948,10,4.41938018,8,7.6,10,420.42199707,1,0.28802439,4,0,0,0,0,48.35729334,1,0,10,0,0,2.71541252,5,0,0,9.89302682,8,0,0,2.35,3,8,2250,48.35729563,195695.81520218,1951.61723720089
25.84315077,7,6.34823989,8,30.57110023,8,6.54968023,6,6.4,3,48.53400039,6,0.97912827,5,0,0,38.55466822,5,1695.36564593,5,0.71547515,3,0.15674494,5,2.24345704,5,0.402204,1,3.53996556,5,0,0,4,5,6,2251,1695.36563175,6860928.73882754,27148.4446523137
51.60139191,9,4,10,44.74259948,10,4.41938018,8,9.4,10,666.34802246,1,0.21749255,3,0,0,0,0,36.51548785,1,0,10,0,0,0,0,3,9,0,0,0,0,2.05,2,10,2252,36.51548933,147773.5336164,2189.29511505353
0,1,38.6875,1,10.03439998,2,5.43238019,7,2.4,1,225,2,0.20636299,3,1,1,0,0,34.64691247,1,4.82120882,1,0,0,0,0,0,0,0,0,0,0,0.95,1,2,2253,34.64691309,140211.64361645,2204.52370696655
59.19662467,9,27,2,14.48680019,3,9.87254047,5,5.8,10,90.26529693,4,0.12951389,2,1,1,0,0,21.74448301,1,0,10,1.59350764,9,22.04237275,9,0,0,50.90688976,10,0,0,3.45,4,6,2254,21.74448456,87997.158988,1979.85377122781
0,1,7,8,44.74259948,10,4.41938018,8,7.4,10,517.48400878,1,0.16531939,3,0,0,0,0,27.75597713,1,0,10,0.30119638,6,40.88200514,10,0,0,0,0,0,0,2.4,3,8,2255,27.75597918,112324.91191472,1371.43390976267
0,1,37.38460159,2,10.03439998,2,5.43238019,7,2.6,1,208.13400268,2,0.1496899,2,1,1,0,0,25.13189371,1,2.06017105,1,0,0,17.58084787,9,0,0,0,0,0,0,1.3,1,2,2256,25.13189272,101705.56832016,2230.04158970406
25.14107138,7,4,10,44.74259948,10,4.41938018,8,9,10,660.35699462,1,0.34835729,4,0,0,0,0,58.48676762,1,0,10,0,0,0,0,2.22432994,7,0,0,0,0,2.05,2,9,2257,58.48677292,236688.5193832,2599.27716650959
0.30433405,2,19.45829963,3,10.03439998,2,5.43238019,7,4.8,10,33.23659896,7,0.30273696,4,0,0,0,0,49.97775459,1,0,10,0,0,47.94913295,10,0,0,0,0,0,0,3.1,4,5,2258,49.97775794,202253.61971799,2529.59976870565
0,1,6.93423986,8,35.05229949,9,4.20276021,8,6.4,6,35.69129943,7,1.79099259,6,0,0,26.47887478,4,3101.11289377,6,0.27148963,6,0.19087018,5,1.54032444,4,0,0,3.20657013,5,0,0,4.45,5,6,2259,3101.11285936,12549808.6906837,62356.1652736993
0,1,5.32000017,9,44.74259948,10,4.41938018,8,7.6,10,415.1040039,1,0.08427926,1,0,0,0,0,50.94768655,1,0,10,0,0,3.11711896,6,0,0,2.84401529,5,0,0,1.95,2,8,2260,50.94768365,206178.78551409,2434.78374775185
0,1,21.87689971,3,27.17830085,7,5.70938014,7,5.6,10,269.26400756,1,0.75094976,5,0,0,0,0,126.07924343,2,0,10,2.35463024,9,1.62040946,4,0,0,8.57213265,8,0,0,3,3,6,2261,126.079257,510226.69185888,5668.19338638435
99.99997944,10,7,8,44.74259948,10,4.41938018,8,9.2,10,468.21099853,1,0.17284281,3,0,0,0,0,29.01910596,1,0,10,0,0,0.05031168,2,0,0,0,0,0,0,1.7,2,10,2262,29.0191047,117436.61999572,1859.45272048002
11.68310036,5,38.02130126,1,10.03439998,2,5.43238019,7,3.2,1,153.30400085,2,0.59245643,5,2,2,0,0,99.46931579,1,2.82458965,1,0,0,0.51764707,3,0,0,0.19173752,2,0,0,1.5,1,3,2263,99.46931408,402539.64267644,5197.58605763818
3.31996109,3,16.9041996,3,14.48680019,3,9.87254047,5,4.2,7,44.0481987,6,1.03655896,5,1,1,38.68633965,5,1794.80717527,5,0.15757458,7,0.09681819,4,1.10592381,4,0,0,6.29649366,7,99,10,4.95,6,4,2264,1794.80717367,7263355.9911348,30611.6216970097
47.73792956,9,25.38890075,2,14.48680019,3,9.87254047,5,5.8,10,97.10559844,4,0.1937487,3,1,1,0,0,32.52906052,1,0,10,0,0,1.7820988,4,0,0,13.23714835,9,0,0,2.8,3,6,2265,32.52906243,131640.97177628,3917.85933868589
11.7037792,5,5.14243984,9,67.18830108,10,4.17727994,8,6.8,2,16.75889968,9,1.39704782,6,0,0,0,0,676.90357624,4,1.06858351,2,0.01307424,2,0.12762526,2,0,0,7.90734779,8,0,0,3.35,4,7,2266,676.90356537,2739342.49823283,17693.5319719608
0,1,4,10,32.08369827,8,3.62504005,8,7.4,10,129.34899902,3,0.09848322,1,0,0,0,0,47.0255844,1,0,10,8.26422478,10,12.01643758,8,0,0,1.84682447,3,0,0,2.75,3,8,2267,47.0255923,190306.58144592,2720.52967969811
0,1,5.18181991,9,38.68270111,9,2.22856998,9,7.6,10,14.10739994,9,0.05564112,1,0,0,0,0,26.95947571,1,0,10,0,0,19.04606771,9,0,0,19.04606771,9,0,0,3.5,4,8,2268,26.95947634,109101.566393,1892.24553999391
17.754845,6,2.96965003,10,55.7248001,10,-0.33715799,10,8.8,8,14.31149959,9,0.0686113,1,0,0,58.23377175,7,1308.96158192,5,0.0303141,8,0.38629857,7,2.52445147,5,3,9,3.65089401,5,0,0,5.35,7,9,2269,1308.96158308,5297200.77795445,15029.3508335336
0,1,10.05710029,6,14.48680019,3,9.87254047,5,4.6,8,43.59049987,6,1.26643514,6,0,0,39.56221656,5,2192.83896413,5,0.09123515,8,0.08703329,4,0.22013472,2,0,0,4.04341593,6,0,0,4.4,5,4,2270,2192.83895919,8874139.92180724,37363.1558340086
0,1,13.45829963,4,27.17830085,7,5.70938014,7,5.4,8,283.8580017,1,0.29586622,4,0,0,0,0,49.67388171,1,0.06055496,8,3.772405,10,9.82689459,8,0,0,0.78463769,2,0,0,2.5,3,5,2271,49.67388609,201023.88905724,4675.97797475484
0,1,7.10714006,7,15.32079982,3,8.6698904,5,4.8,8,164.81399536,2,0.11748265,2,0,0,0,0,56.09778216,1,0.08214228,8,0,0,14.82999804,9,0,0,4.751703,6,0,0,2.2,2,5,2272,56.09778767,227020.60040484,2713.32875849962
2.07484922,3,9.36818981,6,32.08369827,8,3.62504005,8,5.6,3,75.13680267,4,0.5263858,4,0,0,0,0,911.43972311,4,0.73813767,3,0.0633174,3,0.23675729,2,0,0,1.70589009,3,0,0,2.3,2,6,2273,911.43969932,3688480.35474776,25414.8914974396
2.13493891,3,4.73077011,9,44.74259948,10,4.41938018,8,8,10,645.24298095,1,0.32167043,4,0,0,0,0,54.00622897,1,0,10,0,0,0,0,0,0,0,0,0,0,1.7,2,8,2274,54.00622751,218556.32289008,3140.92725611799
0.4236371,2,21.13330078,3,10.03439998,2,5.43238019,7,4.8,10,119.47100067,3,0.18136897,3,1,1,0,0,30.45059035,1,0,10,0,0,1.53218704,4,0,0,1.53218704,3,0,0,2.35,3,5,2275,30.45059278,123229.66988856,1841.13020567855
0,1,7.46703004,7,15.16839981,3,9.78841018,5,5,9,17.38850021,9,0.21217813,3,0,0,0,0,367.38753497,3,0.0001742,9,0.11271476,4,0.00664148,2,0,0,1.9942756,3,0,0,3.45,4,5,2276,367.38753545,1486770.55443872,8651.33300278897
0,1,7.09897994,7,18.89179992,5,7.75451993,6,5.6,9,77.17960357,4,0.33686928,4,0,0,0,0,583.29090685,4,0.0029625,9,0.07629126,3,0.94794894,3,0,0,2.61051215,4,0,0,3,3,6,2277,583.29090672,2360503.99402374,14588.498332616
0,1,7.625,7,15.32079982,3,8.6698904,5,5.2,10,115.82700347,3,0.21301503,3,0,0,0,0,101.71434312,2,0,10,0.50867948,7,3.10005442,6,0,0,0.96143765,2,0,0,2.8,3,5,2278,101.71434062,411624.97908432,5106.13275950428
0,1,12.96879959,5,14.48680019,3,9.87254047,5,3.8,5,15.01150035,9,0.12301969,2,0,0,0,0,58.74171138,1,0.31269092,5,0.30046792,6,0.78880915,3,0,0,0.78880915,2,0,0,2.75,3,4,2279,58.74171925,237720.25472524,2805.40133857748
0,1,18.44230079,3,14.48680019,3,9.87254047,5,3,3,10.93739986,10,0.17147343,3,0,0,0,0,103.65746144,2,0.67483805,3,0,0,3.19266934,6,0,0,3.19266934,5,0,0,2.95,3,3,2280,103.65746222,419488.54470516,5706.59341784421
0,1,21.66670036,3,10.03439998,2,5.43238019,7,4.6,10,57.00960159,5,0.13999306,2,0,0,0,0,23.50386186,1,0,10,0,0,23.91011329,9,0,0,12.25875141,9,0,0,3,3,4,2281,23.50386342,95117.14113122,2055.35620407952
0,1,4.9540801,9,55.7248001,10,-0.33715799,10,8,10,25.17340087,8,0.02037515,1,0,0,0,0,388.71581211,3,0,10,0.27351601,6,1.18569912,4,3,9,2.37071909,4,0,0,3.9,5,8,2282,388.71580757,1573083.354687,7688.29741404728
